Year,FlagOfRegistration,FlagOfRegistration Label,BeneficialOwnership,BeneficialOwnership Label,Dead weight tons in thousands,Dead weight tons in thousands Footnote,Dead weight tons in thousands Missing value,Percentage of total fleet,Percentage of total fleet Footnote,Percentage of total fleet Missing value,Number of ships,Number of ships Footnote,Number of ships Missing value
2017,360,"Indonesia",092,"British Virgin Islands",0,,,0,,,0,,
2017,360,"Indonesia",096,"Brunei Darussalam",0,,,0,,,0,,
2017,360,"Indonesia",100,"Bulgaria",0,,,0,,,0,,
2017,360,"Indonesia",132,"Cabo Verde",0,,,0,,,0,,
2017,360,"Indonesia",116,"Cambodia",0,,,0,,,0,,
2017,360,"Indonesia",120,"Cameroon",0,,,0,,,0,,
2017,360,"Indonesia",124,"Canada",0,,,0,,,0,,
2017,360,"Indonesia",136,"Cayman Islands",0,,,0,,,0,,
2017,360,"Indonesia",152,"Chile",0,,,0,,,0,,
2017,360,"Indonesia",156,"China",59.504,,,0.30888,,,7,,
2017,360,"Indonesia",344,"China, Hong Kong SAR",12.434,,,0.06454,,,3,,
2017,360,"Indonesia",446,"China, Macao SAR",0,,,0,,,0,,
2017,360,"Indonesia",158,"China, Taiwan Province of",17.446,,,0.09056,,,1,,
2017,360,"Indonesia",170,"Colombia",0,,,0,,,0,,
2017,360,"Indonesia",178,"Congo",0,,,0,,,0,,
2017,360,"Indonesia",184,"Cook Islands",0,,,0,,,0,,
2017,360,"Indonesia",188,"Costa Rica",0,,,0,,,0,,
2017,360,"Indonesia",384,"Côte d'Ivoire",0,,,0,,,0,,
2017,360,"Indonesia",191,"Croatia",0,,,0,,,0,,
2017,360,"Indonesia",192,"Cuba",0,,,0,,,0,,
2017,360,"Indonesia",531,"Curaçao",0,,,0,,,0,,
2017,360,"Indonesia",196,"Cyprus",0,,,0,,,0,,
2017,360,"Indonesia",408,"Dem. People's Rep. of Korea",0,,,0,,,0,,
2017,360,"Indonesia",180,"Dem. Rep. of the Congo",0,,,0,,,0,,
2017,360,"Indonesia",208,"Denmark",0,,,0,,,0,,
2017,360,"Indonesia",262,"Djibouti",0,,,0,,,0,,
2017,360,"Indonesia",212,"Dominica",0,,,0,,,0,,
2017,360,"Indonesia",214,"Dominican Republic",0,,,0,,,0,,
2017,360,"Indonesia",218,"Ecuador",0,,,0,,,0,,
2017,360,"Indonesia",818,"Egypt",0,,,0,,,0,,
2017,360,"Indonesia",226,"Equatorial Guinea",0,,,0,,,0,,
2017,360,"Indonesia",232,"Eritrea",0,,,0,,,0,,
2017,360,"Indonesia",233,"Estonia",0,,,0,,,0,,
2017,360,"Indonesia",231,"Ethiopia",0,,,0,,,0,,
2017,360,"Indonesia",234,"Faroe Islands",0,,,0,,,0,,
2017,360,"Indonesia",242,"Fiji",0,,,0,,,0,,
2017,360,"Indonesia",246,"Finland",0,,,0,,,0,,
2017,360,"Indonesia",250,"France",18.382,,,0.09542,,,3,,
2017,360,"Indonesia",258,"French Polynesia",0,,,0,,,0,,
2017,360,"Indonesia",266,"Gabon",0,,,0,,,0,,
2017,360,"Indonesia",270,"Gambia",0,,,0,,,0,,
2017,360,"Indonesia",268,"Georgia",0,,,0,,,0,,
2017,360,"Indonesia",276,"Germany",0,,,0,,,0,,
2017,360,"Indonesia",288,"Ghana",0,,,0,,,0,,
2017,360,"Indonesia",292,"Gibraltar",0,,,0,,,0,,
2017,360,"Indonesia",300,"Greece",36.618,,,0.19008,,,2,,
2017,360,"Indonesia",304,"Greenland",0,,,0,,,0,,
2017,360,"Indonesia",308,"Grenada",0,,,0,,,0,,
2017,360,"Indonesia",312,"Guadeloupe",0,,,0,,,0,,
2017,360,"Indonesia",316,"Guam",0,,,0,,,0,,
2017,360,"Indonesia",320,"Guatemala",0,,,0,,,0,,
2017,360,"Indonesia",831,"Guernsey",0,,,0,,,0,,
2017,360,"Indonesia",324,"Guinea",0,,,0,,,0,,
2017,360,"Indonesia",328,"Guyana",0,,,0,,,0,,
2017,360,"Indonesia",332,"Haiti",0,,,0,,,0,,
2017,360,"Indonesia",340,"Honduras",0,,,0,,,0,,
2017,360,"Indonesia",352,"Iceland",0,,,0,,,0,,
2017,360,"Indonesia",356,"India",24.164,,,0.12543,,,2,,
2017,360,"Indonesia",360,"Indonesia",17719.144,,,91.97887,,,1865,,
2017,360,"Indonesia",364,"Iran (Islamic Republic of)",0,,,0,,,0,,
2017,360,"Indonesia",368,"Iraq",0,,,0,,,0,,
2017,360,"Indonesia",372,"Ireland",0,,,0,,,0,,
2017,360,"Indonesia",376,"Israel",0,,,0,,,0,,
2017,360,"Indonesia",380,"Italy",0,,,0,,,0,,
2017,360,"Indonesia",388,"Jamaica",0,,,0,,,0,,
2017,360,"Indonesia",392,"Japan",59.705,,,0.30992,,,11,,
2017,360,"Indonesia",832,"Jersey",0,,,0,,,0,,
2017,360,"Indonesia",400,"Jordan",0,,,0,,,0,,
2017,360,"Indonesia",398,"Kazakhstan",0,,,0,,,0,,
2017,360,"Indonesia",404,"Kenya",0,,,0,,,0,,
2017,360,"Indonesia",296,"Kiribati",0,,,0,,,0,,
2017,360,"Indonesia",414,"Kuwait",0,,,0,,,0,,
2017,360,"Indonesia",418,"Lao People's Dem. Rep.",0,,,0,,,0,,
2017,360,"Indonesia",428,"Latvia",0,,,0,,,0,,
2017,360,"Indonesia",422,"Lebanon",0,,,0,,,0,,
2017,360,"Indonesia",430,"Liberia",0,,,0,,,0,,
2017,360,"Indonesia",434,"Libya",0,,,0,,,0,,
2017,360,"Indonesia",440,"Lithuania",0,,,0,,,0,,
2017,360,"Indonesia",442,"Luxembourg",0,,,0,,,0,,
2017,360,"Indonesia",450,"Madagascar",0,,,0,,,0,,
2017,360,"Indonesia",458,"Malaysia",118.538,,,0.61532,,,10,,
2017,360,"Indonesia",462,"Maldives",0,,,0,,,0,,
2017,360,"Indonesia",470,"Malta",0,,,0,,,0,,
2017,360,"Indonesia",584,"Marshall Islands",0,,,0,,,0,,
2017,360,"Indonesia",478,"Mauritania",0,,,0,,,0,,
2017,360,"Indonesia",480,"Mauritius",0,,,0,,,0,,
2017,360,"Indonesia",484,"Mexico",0,,,0,,,0,,
2017,360,"Indonesia",583,"Micronesia (Federated States of)",0,,,0,,,0,,
2017,360,"Indonesia",492,"Monaco",36.039,,,0.18708,,,1,,
2017,360,"Indonesia",496,"Mongolia",0,,,0,,,0,,
2017,360,"Indonesia",499,"Montenegro",0,,,0,,,0,,
2017,360,"Indonesia",504,"Morocco",0,,,0,,,0,,
2017,360,"Indonesia",508,"Mozambique",0,,,0,,,0,,
2017,360,"Indonesia",104,"Myanmar",0,,,0,,,0,,
2017,360,"Indonesia",516,"Namibia",0,,,0,,,0,,
2017,360,"Indonesia",528,"Netherlands (Kingdom of the)",0,,,0,,,0,,
2017,360,"Indonesia",540,"New Caledonia",0,,,0,,,0,,
2017,360,"Indonesia",554,"New Zealand",0,,,0,,,0,,
2017,360,"Indonesia",558,"Nicaragua",0,,,0,,,0,,
2017,360,"Indonesia",566,"Nigeria",0,,,0,,,0,,
2017,360,"Indonesia",578,"Norway",115.524,,,0.59968,,,3,,
2017,360,"Indonesia",512,"Oman",0,,,0,,,0,,
2017,360,"Indonesia",586,"Pakistan",0,,,0,,,0,,
2017,360,"Indonesia",591,"Panama",0,,,0,,,0,,
2017,360,"Indonesia",598,"Papua New Guinea",0,,,0,,,0,,
2017,360,"Indonesia",600,"Paraguay",0,,,0,,,0,,
2017,360,"Indonesia",604,"Peru",0,,,0,,,0,,
2017,360,"Indonesia",608,"Philippines",7.744,,,0.0402,,,2,,
2017,360,"Indonesia",616,"Poland",0,,,0,,,0,,
2017,360,"Indonesia",620,"Portugal",0,,,0,,,0,,
2017,360,"Indonesia",634,"Qatar",0,,,0,,,0,,
2017,360,"Indonesia",410,"Republic of Korea",16.175,,,0.08396,,,3,,
2017,360,"Indonesia",498,"Republic of Moldova",0,,,0,,,0,,
2017,360,"Indonesia",642,"Romania",0,,,0,,,0,,
2017,360,"Indonesia",643,"Russian Federation",0,,,0,,,0,,
2017,360,"Indonesia",659,"Saint Kitts and Nevis",0,,,0,,,0,,
2017,360,"Indonesia",662,"Saint Lucia",0,,,0,,,0,,
2017,360,"Indonesia",670,"Saint Vincent and the Grenadines",0,,,0,,,0,,
2017,360,"Indonesia",882,"Samoa",0,,,0,,,0,,
2017,360,"Indonesia",678,"Sao Tome and Principe",0,,,0,,,0,,
2017,360,"Indonesia",682,"Saudi Arabia",0,,,0,,,0,,
2017,360,"Indonesia",686,"Senegal",0,,,0,,,0,,
2017,360,"Indonesia",688,"Serbia",0,,,0,,,0,,
2017,360,"Indonesia",690,"Seychelles",0,,,0,,,0,,
2017,360,"Indonesia",694,"Sierra Leone",0,,,0,,,0,,
2017,360,"Indonesia",702,"Singapore",714.141,,,3.70706,,,91,,
2017,360,"Indonesia",703,"Slovakia",0,,,0,,,0,,
2017,360,"Indonesia",705,"Slovenia",0,,,0,,,0,,
2017,360,"Indonesia",090,"Solomon Islands",0,,,0,,,0,,
2017,360,"Indonesia",706,"Somalia",0,,,0,,,0,,
2017,360,"Indonesia",710,"South Africa",0,,,0,,,0,,
2017,360,"Indonesia",724,"Spain",0,,,0,,,0,,
2017,360,"Indonesia",144,"Sri Lanka",0,,,0,,,0,,
2017,360,"Indonesia",729,"Sudan",0,,,0,,,0,,
2017,360,"Indonesia",740,"Suriname",0,,,0,,,0,,
2017,360,"Indonesia",752,"Sweden",0,,,0,,,0,,
2017,360,"Indonesia",756,"Switzerland",4.5,,,0.02336,,,1,,
2017,360,"Indonesia",438,"Liechtenstein",0,,,0,,,0,,
2017,360,"Indonesia",760,"Syrian Arab Republic",0,,,0,,,0,,
2017,360,"Indonesia",764,"Thailand",7.9,,,0.04101,,,1,,
2017,360,"Indonesia",626,"Timor-Leste",0.262,,,0.00136,,,1,,
2017,360,"Indonesia",776,"Tonga",0,,,0,,,0,,
2017,360,"Indonesia",780,"Trinidad and Tobago",0,,,0,,,0,,
2017,360,"Indonesia",788,"Tunisia",0,,,0,,,0,,
2017,360,"Indonesia",792,"Türkiye",0,,,0,,,0,,
2017,360,"Indonesia",795,"Turkmenistan",0,,,0,,,0,,
2017,360,"Indonesia",798,"Tuvalu",0,,,0,,,0,,
2017,360,"Indonesia",804,"Ukraine",0,,,0,,,0,,
2017,360,"Indonesia",784,"United Arab Emirates",0,,,0,,,0,,
2017,360,"Indonesia",826,"United Kingdom",63.504,,,0.32964,,,3,,
2017,360,"Indonesia",834,"United Republic of Tanzania",0,,,0,,,0,,
2017,360,"Indonesia",841,"United States of America including Puerto Rico",0,,,0,,,0,,
2017,360,"Indonesia",840,"United States",0,,,0,,,0,,
2017,360,"Indonesia",850,"United States Virgin Islands",0,,,0,,,0,,
2017,360,"Indonesia",858,"Uruguay",0,,,0,,,0,,
2017,360,"Indonesia",548,"Vanuatu",0,,,0,,,0,,
2017,360,"Indonesia",862,"Venezuela (Bolivarian Rep. of)",0,,,0,,,0,,
2017,360,"Indonesia",704,"Viet Nam",14.165,,,0.07353,,,2,,
2017,360,"Indonesia",887,"Yemen",0,,,0,,,0,,
2017,360,"Indonesia",0002,"Special economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2017,360,"Indonesia",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",54.421,,,0.2825,,,4,,
2017,360,"Indonesia",757,"Switzerland including Liechtenstein",4.5,,,0.02336,,,1,,
2017,360,"Indonesia",926,"United Kingdom including Channel Islands and Isle of Man",63.504,,,0.32964,,,3,,
2017,360,"Indonesia",842,"United States of America including Puerto Rico and United States Virgin Islands",0,,,0,,,0,,
2017,360,"Indonesia",5600,"Asia and Oceania",18778.284,,,97.4768,,,2001,,
2017,360,"Indonesia",5702,"Northern America and Europe",430.695,,,2.23571,,,15,,
2017,360,"Indonesia",5706,"Europe, Northern America, Australia and New Zealand",437.657,,,2.27185,,,17,,
2017,360,"Indonesia",5703,"Central and Southern Asia",24.164,,,0.12543,,,2,,
2017,360,"Indonesia",5704,"Eastern and South-Eastern Asia",18747.158,,,97.31522,,,1997,,
2017,360,"Indonesia",5705,"Western Asia and Northern Africa",0,,,0,,,0,,
2017,360,"Indonesia",1400,"Developing economies",18695.442,,,97.04677,,,1985,,
2017,360,"Indonesia",1410,"Developing economies: Africa",0,,,0,,,0,,
2017,360,"Indonesia",1420,"Developing economies: Americas",0,,,0,,,0,,
2017,360,"Indonesia",1460,"Developing economies: Asia and Oceania",18695.442,,,97.04677,,,1985,,
2017,360,"Indonesia",1430,"Developing economies: Asia",18695.442,,,97.04677,,,1985,,
2017,360,"Indonesia",1450,"Developing economies: Oceania",0,,,0,,,0,,
2017,360,"Indonesia",1500,"Developed economies",513.537,,,2.66574,,,31,,
2017,360,"Indonesia",1520,"Developed economies: Americas",156.128,,,0.81045,,,2,,
2017,360,"Indonesia",1560,"Developed economies: Asia and Oceania",82.842,,,0.43003,,,16,,
2017,360,"Indonesia",1530,"Developed economies: Asia",75.88,,,0.39389,,,14,,
2017,360,"Indonesia",1550,"Developed economies: Oceania",6.962,,,0.03614,,,2,,
2017,360,"Indonesia",1540,"Developed economies: Europe",274.567,,,1.42526,,,13,,
2017,360,"Indonesia",1600,"Developing economies excluding China",18635.938,,,96.73789,,,1978,,
2017,360,"Indonesia",1601,"Developing economies excluding LDCs",18695.18,,,97.04541,,,1984,,
2017,360,"Indonesia",1610,"LDCs (Least developed countries)",0.262,,,0.00136,,,1,,
2017,360,"Indonesia",1614,"LDCs: Africa",0,,,0,,,0,,
2017,360,"Indonesia",1612,"LDCs: Asia",0,,,0,,,0,,
2017,360,"Indonesia",1615,"LDCs: Islands and Haiti",0.262,,,0.00136,,,1,,
2017,360,"Indonesia",1620,"LLDCs (Landlocked developing countries)",0,,,0,,,0,,
2017,360,"Indonesia",1640,"SIDS (Small island developing States) (UN-OHRLLS)",870.531,,,4.51887,,,94,,
2017,360,"Indonesia",1641,"SIDS: Atlantic and Indian Ocean",156.128,,,0.81045,,,2,,
2017,360,"Indonesia",1642,"SIDS: Caribbean",0,,,0,,,0,,
2017,360,"Indonesia",1643,"SIDS: Pacific",714.403,,,3.70842,,,92,,
2017,360,"Indonesia",2623,"Low-income developing economies",0,,,0,,,0,,
2017,360,"Indonesia",2622,"Middle-income developing economies",17765.479,,,92.21939,,,1872,,
2017,360,"Indonesia",2621,"High-income developing economies",929.963,,,4.82737,,,113,,
2017,360,"Indonesia",2711,"BRICS",83.668,,,0.43431,,,9,,
2017,360,"Indonesia",3412,"European Union (2020 …)",55,,,0.2855,,,5,,
2017,360,"Indonesia",3916,"G20 (Group of Twenty)",17967.54,,,93.26828,,,1896,,
2017,360,"Indonesia",3919,"G-77 (Group of 77)",18665.562,,,96.89166,,,1981,,
2017,360,"Indonesia",3905,"OECD (Organisation for Economic Cooperation and Development)",321.37,,,1.66821,,,28,,
2017,364,"Iran (Islamic Republic of)",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2017,364,"Iran (Islamic Republic of)",0002,"Special economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2017,380,"Italy",0000,"World",15767.509,,,100,,,616,,
2017,380,"Italy",5100,"Africa",0,,,0,,,0,,
2017,380,"Italy",5110,"Northern Africa",0,,,0,,,0,,
2017,380,"Italy",5120,"Sub-Saharan Africa",0,,,0,,,0,,
2017,380,"Italy",5121,"Eastern Africa",0,,,0,,,0,,
2017,380,"Italy",5122,"Middle Africa",0,,,0,,,0,,
2017,380,"Italy",5123,"Southern Africa",0,,,0,,,0,,
2017,380,"Italy",5124,"Western Africa",0,,,0,,,0,,
2017,380,"Italy",5200,"Americas",46.511,,,0.29498,,,4,,
2017,380,"Italy",5210,"Northern America",46.511,,,0.29498,,,4,,
2017,380,"Italy",5220,"Latin America and the Caribbean",0,,,0,,,0,,
2017,380,"Italy",5221,"Caribbean",0,,,0,,,0,,
2017,380,"Italy",5222,"Central America",0,,,0,,,0,,
2017,380,"Italy",5223,"South America",0,,,0,,,0,,
2017,380,"Italy",5300,"Asia",376.518,,,2.38794,,,9,,
2017,380,"Italy",5310,"Central Asia",0,,,0,,,0,,
2017,380,"Italy",5330,"Eastern Asia",356.999,,,2.26414,,,7,,
2017,380,"Italy",5350,"South-eastern Asia",0,,,0,,,0,,
2017,380,"Italy",5320,"Southern Asia",0,,,0,,,0,,
2017,380,"Italy",5340,"Western Asia",19.519,,,0.12379,,,2,,
2017,380,"Italy",5400,"Europe",15339.189,,,97.28353,,,601,,
2017,380,"Italy",5410,"Eastern Europe",0,,,0,,,0,,
2017,380,"Italy",5420,"Northern Europe",36.87,,,0.23384,,,7,,
2017,380,"Italy",5430,"Southern Europe",14884.87,,,94.40217,,,567,,
2017,380,"Italy",5440,"Western Europe",417.449,,,2.64753,,,27,,
2017,380,"Italy",5500,"Oceania",0,,,0,,,0,,
2017,380,"Italy",0000u,"World n.e.s.",5.291,,,0.03356,,,2,,
2017,380,"Italy",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2017,380,"Italy",008,"Albania",0,,,0,,,0,,
2017,380,"Italy",012,"Algeria",0,,,0,,,0,,
2017,380,"Italy",024,"Angola",0,,,0,,,0,,
2017,380,"Italy",660,"Anguilla",0,,,0,,,0,,
2017,380,"Italy",028,"Antigua and Barbuda",0,,,0,,,0,,
2017,380,"Italy",032,"Argentina",0,,,0,,,0,,
2017,380,"Italy",533,"Aruba",0,,,0,,,0,,
2017,380,"Italy",036,"Australia",0,,,0,,,0,,
2017,380,"Italy",040,"Austria",0,,,0,,,0,,
2017,380,"Italy",031,"Azerbaijan",0,,,0,,,0,,
2017,380,"Italy",044,"Bahamas",0,,,0,,,0,,
2017,380,"Italy",048,"Bahrain",0,,,0,,,0,,
2017,380,"Italy",050,"Bangladesh",0,,,0,,,0,,
2017,380,"Italy",052,"Barbados",0,,,0,,,0,,
2017,380,"Italy",056,"Belgium",0,,,0,,,0,,
2017,380,"Italy",084,"Belize",0,,,0,,,0,,
2017,380,"Italy",204,"Benin",0,,,0,,,0,,
2017,380,"Italy",060,"Bermuda",46.511,,,0.29498,,,4,,
2017,380,"Italy",068,"Bolivia (Plurinational State of)",0,,,0,,,0,,
2017,380,"Italy",076,"Brazil",0,,,0,,,0,,
2017,380,"Italy",092,"British Virgin Islands",0,,,0,,,0,,
2017,380,"Italy",096,"Brunei Darussalam",0,,,0,,,0,,
2017,380,"Italy",100,"Bulgaria",0,,,0,,,0,,
2017,380,"Italy",132,"Cabo Verde",0,,,0,,,0,,
2017,380,"Italy",116,"Cambodia",0,,,0,,,0,,
2017,380,"Italy",120,"Cameroon",0,,,0,,,0,,
2017,380,"Italy",124,"Canada",0,,,0,,,0,,
2017,380,"Italy",136,"Cayman Islands",0,,,0,,,0,,
2017,380,"Italy",152,"Chile",0,,,0,,,0,,
2017,380,"Italy",156,"China",0,,,0,,,0,,
2017,380,"Italy",344,"China, Hong Kong SAR",107.233,,,0.68009,,,2,,
2017,380,"Italy",446,"China, Macao SAR",0,,,0,,,0,,
2017,380,"Italy",158,"China, Taiwan Province of",243.964,,,1.54726,,,4,,
2017,380,"Italy",170,"Colombia",0,,,0,,,0,,
2017,380,"Italy",178,"Congo",0,,,0,,,0,,
2017,380,"Italy",184,"Cook Islands",0,,,0,,,0,,
2017,380,"Italy",188,"Costa Rica",0,,,0,,,0,,
2017,380,"Italy",384,"Côte d'Ivoire",0,,,0,,,0,,
2017,380,"Italy",191,"Croatia",0,,,0,,,0,,
2017,380,"Italy",192,"Cuba",0,,,0,,,0,,
2017,380,"Italy",531,"Curaçao",0,,,0,,,0,,
2017,380,"Italy",196,"Cyprus",0,,,0,,,0,,
2017,380,"Italy",408,"Dem. People's Rep. of Korea",0,,,0,,,0,,
2017,380,"Italy",180,"Dem. Rep. of the Congo",0,,,0,,,0,,
2017,380,"Italy",208,"Denmark",0,,,0,,,0,,
2017,380,"Italy",262,"Djibouti",0,,,0,,,0,,
2017,380,"Italy",212,"Dominica",0,,,0,,,0,,
2017,380,"Italy",214,"Dominican Republic",0,,,0,,,0,,
2017,380,"Italy",218,"Ecuador",0,,,0,,,0,,
2017,380,"Italy",818,"Egypt",0,,,0,,,0,,
2017,380,"Italy",226,"Equatorial Guinea",0,,,0,,,0,,
2017,380,"Italy",232,"Eritrea",0,,,0,,,0,,
2017,380,"Italy",233,"Estonia",0,,,0,,,0,,
2017,380,"Italy",231,"Ethiopia",0,,,0,,,0,,
2017,380,"Italy",234,"Faroe Islands",0,,,0,,,0,,
2017,380,"Italy",242,"Fiji",0,,,0,,,0,,
2017,380,"Italy",246,"Finland",0,,,0,,,0,,
2017,380,"Italy",250,"France",30.431,,,0.193,,,9,,
2017,380,"Italy",258,"French Polynesia",0,,,0,,,0,,
2017,380,"Italy",266,"Gabon",0,,,0,,,0,,
2017,380,"Italy",270,"Gambia",0,,,0,,,0,,
2017,380,"Italy",268,"Georgia",0,,,0,,,0,,
2017,380,"Italy",276,"Germany",353.459,,,2.24169,,,13,,
2017,380,"Italy",288,"Ghana",0,,,0,,,0,,
2017,380,"Italy",292,"Gibraltar",0,,,0,,,0,,
2017,380,"Italy",300,"Greece",388.624,,,2.46471,,,10,,
2017,380,"Italy",304,"Greenland",0,,,0,,,0,,
2017,380,"Italy",308,"Grenada",0,,,0,,,0,,
2017,380,"Italy",312,"Guadeloupe",0,,,0,,,0,,
2017,380,"Italy",316,"Guam",0,,,0,,,0,,
2017,380,"Italy",320,"Guatemala",0,,,0,,,0,,
2017,380,"Italy",831,"Guernsey",0,,,0,,,0,,
2017,380,"Italy",324,"Guinea",0,,,0,,,0,,
2017,380,"Italy",328,"Guyana",0,,,0,,,0,,
2017,380,"Italy",332,"Haiti",0,,,0,,,0,,
2017,380,"Italy",340,"Honduras",0,,,0,,,0,,
2017,380,"Italy",352,"Iceland",0,,,0,,,0,,
2017,380,"Italy",356,"India",0,,,0,,,0,,
2017,380,"Italy",360,"Indonesia",0,,,0,,,0,,
2017,380,"Italy",364,"Iran (Islamic Republic of)",0,,,0,,,0,,
2017,380,"Italy",368,"Iraq",0,,,0,,,0,,
2017,380,"Italy",372,"Ireland",21.318,,,0.1352,,,4,,
2017,380,"Italy",376,"Israel",0,,,0,,,0,,
2017,380,"Italy",380,"Italy",14467.864,,,91.75745,,,555,,
2017,380,"Italy",388,"Jamaica",0,,,0,,,0,,
2017,380,"Italy",392,"Japan",5.802,,,0.0368,,,1,,
2017,380,"Italy",832,"Jersey",0,,,0,,,0,,
2017,380,"Italy",400,"Jordan",0,,,0,,,0,,
2017,380,"Italy",398,"Kazakhstan",0,,,0,,,0,,
2017,380,"Italy",404,"Kenya",0,,,0,,,0,,
2017,380,"Italy",296,"Kiribati",0,,,0,,,0,,
2017,380,"Italy",414,"Kuwait",0,,,0,,,0,,
2017,380,"Italy",418,"Lao People's Dem. Rep.",0,,,0,,,0,,
2017,380,"Italy",428,"Latvia",0,,,0,,,0,,
2017,380,"Italy",422,"Lebanon",0,,,0,,,0,,
2017,380,"Italy",430,"Liberia",0,,,0,,,0,,
2017,380,"Italy",434,"Libya",0,,,0,,,0,,
2017,380,"Italy",440,"Lithuania",0,,,0,,,0,,
2017,380,"Italy",442,"Luxembourg",0,,,0,,,0,,
2017,380,"Italy",450,"Madagascar",0,,,0,,,0,,
2017,380,"Italy",458,"Malaysia",0,,,0,,,0,,
2017,380,"Italy",462,"Maldives",0,,,0,,,0,,
2017,380,"Italy",470,"Malta",28.382,,,0.18,,,2,,
2017,380,"Italy",584,"Marshall Islands",0,,,0,,,0,,
2017,380,"Italy",478,"Mauritania",0,,,0,,,0,,
2017,380,"Italy",480,"Mauritius",0,,,0,,,0,,
2017,380,"Italy",484,"Mexico",0,,,0,,,0,,
2017,380,"Italy",583,"Micronesia (Federated States of)",0,,,0,,,0,,
2017,380,"Italy",492,"Monaco",0,,,0,,,0,,
2017,380,"Italy",496,"Mongolia",0,,,0,,,0,,
2017,380,"Italy",499,"Montenegro",0,,,0,,,0,,
2017,380,"Italy",504,"Morocco",0,,,0,,,0,,
2017,380,"Italy",508,"Mozambique",0,,,0,,,0,,
2017,380,"Italy",104,"Myanmar",0,,,0,,,0,,
2017,380,"Italy",516,"Namibia",0,,,0,,,0,,
2017,380,"Italy",528,"Netherlands (Kingdom of the)",27.759,,,0.17605,,,4,,
2017,380,"Italy",540,"New Caledonia",0,,,0,,,0,,
2017,380,"Italy",554,"New Zealand",0,,,0,,,0,,
2017,380,"Italy",558,"Nicaragua",0,,,0,,,0,,
2017,380,"Italy",566,"Nigeria",0,,,0,,,0,,
2017,380,"Italy",578,"Norway",0,,,0,,,0,,
2017,380,"Italy",512,"Oman",0,,,0,,,0,,
2017,380,"Italy",586,"Pakistan",0,,,0,,,0,,
2017,380,"Italy",591,"Panama",0,,,0,,,0,,
2017,380,"Italy",598,"Papua New Guinea",0,,,0,,,0,,
2017,380,"Italy",600,"Paraguay",0,,,0,,,0,,
2017,380,"Italy",604,"Peru",0,,,0,,,0,,
2017,380,"Italy",608,"Philippines",0,,,0,,,0,,
2017,380,"Italy",616,"Poland",0,,,0,,,0,,
2017,380,"Italy",620,"Portugal",0,,,0,,,0,,
2017,380,"Italy",634,"Qatar",0,,,0,,,0,,
2017,380,"Italy",410,"Republic of Korea",0,,,0,,,0,,
2017,380,"Italy",498,"Republic of Moldova",0,,,0,,,0,,
2017,380,"Italy",642,"Romania",0,,,0,,,0,,
2017,380,"Italy",643,"Russian Federation",0,,,0,,,0,,
2017,380,"Italy",659,"Saint Kitts and Nevis",0,,,0,,,0,,
2017,380,"Italy",662,"Saint Lucia",0,,,0,,,0,,
2017,380,"Italy",670,"Saint Vincent and the Grenadines",0,,,0,,,0,,
2017,380,"Italy",882,"Samoa",0,,,0,,,0,,
2017,380,"Italy",678,"Sao Tome and Principe",0,,,0,,,0,,
2017,380,"Italy",682,"Saudi Arabia",0,,,0,,,0,,
2017,380,"Italy",686,"Senegal",0,,,0,,,0,,
2017,380,"Italy",688,"Serbia",0,,,0,,,0,,
2017,380,"Italy",690,"Seychelles",0,,,0,,,0,,
2017,380,"Italy",694,"Sierra Leone",0,,,0,,,0,,
2017,380,"Italy",702,"Singapore",0,,,0,,,0,,
2017,380,"Italy",703,"Slovakia",0,,,0,,,0,,
2017,380,"Italy",705,"Slovenia",0,,,0,,,0,,
2017,380,"Italy",090,"Solomon Islands",0,,,0,,,0,,
2017,380,"Italy",706,"Somalia",0,,,0,,,0,,
2017,380,"Italy",710,"South Africa",0,,,0,,,0,,
2017,380,"Italy",724,"Spain",0,,,0,,,0,,
2017,380,"Italy",144,"Sri Lanka",0,,,0,,,0,,
2017,380,"Italy",729,"Sudan",0,,,0,,,0,,
2017,380,"Italy",740,"Suriname",0,,,0,,,0,,
2017,380,"Italy",752,"Sweden",7.5,,,0.04757,,,1,,
2017,380,"Italy",756,"Switzerland",5.8,,,0.03678,,,1,,
2017,380,"Italy",438,"Liechtenstein",0,,,0,,,0,,
2017,380,"Italy",760,"Syrian Arab Republic",0,,,0,,,0,,
2017,380,"Italy",764,"Thailand",0,,,0,,,0,,
2017,380,"Italy",626,"Timor-Leste",0,,,0,,,0,,
2017,380,"Italy",776,"Tonga",0,,,0,,,0,,
2017,380,"Italy",780,"Trinidad and Tobago",0,,,0,,,0,,
2017,380,"Italy",788,"Tunisia",0,,,0,,,0,,
2017,380,"Italy",792,"Türkiye",17.999,,,0.11415,,,1,,
2017,380,"Italy",795,"Turkmenistan",0,,,0,,,0,,
2017,380,"Italy",798,"Tuvalu",0,,,0,,,0,,
2017,380,"Italy",804,"Ukraine",0,,,0,,,0,,
2017,380,"Italy",784,"United Arab Emirates",1.52,,,0.00964,,,1,,
